text,intent,is_noise,is_hard,language
tư vấn cho em món mát mát Freeze Sữa Chua Việt Quất ít ngọt,consultant,False,False,vi
có bán 2 Freeze Cà Phê L không,order,False,False,vi
gọi 1 ly Americano không đường,order,False,False,vi
có món nào giống latte nhưng không cà phê Tiramisu ít ngọt nhỉ,consultant,False,True,vi
đặt cho một Freeze Caramel M,order,False,False,vi
what's the most popular item Cà Phê Dừa không caffeine,consultant,False,False,vi
can I pay by cash không,faq,False,False,vi
"I prefer tea-based drinks, what should I get Trà Nhài mát",consultant,False,False,vi
cho em hỏi mấy giờ đóng cửa vậy,faq,False,False,vi
what's your best seller today Bánh Mặn Phô Mai mát nhỉ nhỉ,consultant,False,True,vi
lấy cho 1 ly Phin Đen Đá L,order,False,False,vi
suggest something sweet but not too sweet Trà Dâu không caffeine,consultant,False,False,vi
nghe không.,ignore,True,False,vi
tư vấn cho em món mát mát Cà Phê Sữa Nóng đá,consultant,False,False,vi
lấy 3 Brownie S nhé,order,False,False,vi
cho anh 1 ly Flat White M,order,False,False,en
a ơi em gọi 2 Bánh Mì Pate M,order,False,False,vi
em cần hai Trà Đào Ít Ngọt M,order,False,False,vi
cho mình hỏi có đổi món sau khi đặt không vậy,faq,False,False,vi
hỏi chút can I pay by cash vậy,faq,False,False,vi
có giới hạn thời gian ngồi không nhỉ,faq,False,False,vi
what do you recommend Trà Chanh Mật Ong mát,consultant,False,False,vi
món nào ít calories Trà Sen Vàng không caffeine,consultant,False,False,vi
what's your best seller today Freeze Chanh Tuyết ít ngọt,consultant,False,False,vi
I'd like to order một Trà Việt Quất,order,False,False,vi
cho hai Cappuccino size S đi,order,False,False,vi
món nào phù hợp cho buổi chiều Bánh Mặn Phô Mai đá ạ,consultant,False,True,vi
có món chay không ạ,faq,False,False,vi
what's the most popular item Bánh Mặn Phô Mai đá,consultant,False,False,vi
cho 1 Freeze Matcha Đậu Đỏ size L đi???,order,False,True,vi
em gọi 1 Trà Oolong Sữa S nha,order,False,False,vi
mình order 1 Bánh Mặn Phô Mai không đường,order,False,False,vi
please give me ba Freeze Bạc Xỉu L,order,False,False,vi
nice.,ignore,True,False,en
cho mình hỏi có món cho trẻ em không nhỉ,faq,False,False,vi
alo alo???,ignore,True,False,en
mình order 3 Matcha Latte ít đá,order,False,False,vi
đặt bàn và lấy 1 Freeze Việt Quất S,order,False,False,vi
thêm cho tôi hai Trà Đào Ít Ngọt S,order,False,False,vi
cho 3 Cà Phê Sữa Nóng ít ngọt đi,order,False,False,vi
what's the most popular item Freeze Việt Quất mát,consultant,False,False,vi
cho 3 Freeze Sữa Chua Việt Quất S em,order,False,False,vi
"anh thích trà hoa quả, recommend gì Trà Đào Ít Ngọt ít ngọt",consultant,False,False,vi
suggest a drink for someone who hates coffee Trà Sen Vàng mát nhỉ  ???,consultant,False,True,vi
cho a 2 Trà Thanh Đào,order,False,False,vi
tính cho tôi 2 Freeze Bạc Xỉu M,order,False,False,vi
cho hỏi có chỗ ngồi làm việc không ạ,faq,False,False,vi
có trà nào ngon không Muffin Chocolate không caffeine,consultant,False,False,vi
I'd like ba Trà Atiso Đỏ L please,order,False,False,vi
nice ạ,ignore,True,False,vi
cho 1 Croissant ít đá đi,order,False,False,vi
cho mình hỏi có nhận đặt tiệc không nào à,faq,False,True,vi
em lấy 1 Trà Oolong Sữa L,order,False,False,vi
cho 1 Muffin Chocolate nhiều đá đi,order,False,False,vi
mang ra 2 Bánh Phô Mai S nhé,order,False,False,vi
hỏi chút có đặt bàn trước không không,faq,False,False,vi
đặt bàn và lấy ba Bánh Mì Que M,order,False,False,vi
mình lấy 2 Trà Atiso Đỏ M,order,False,False,vi
lấy 1 Trà Thanh Đào S nhé,order,False,False,vi
em muốn order 2 Vanilla Latte M,order,False,False,vi
anh không uống caffeine thì nên chọn gì Bạc Xỉu ít ngọt,consultant,False,False,vi
cho một Freeze Bạc Xỉu ít ngọt đi,order,False,False,vi
anh ơi 2 Hồng Trà Sữa L nha,order,False,False,vi
please give me một Trà Oolong Sữa L,order,False,False,vi
mình order 3 Bánh Phô Mai không đường???,order,False,True,vi
anh ơi ba Trà Táo Bạc Hà S nha,order,False,False,vi
I want ba Trà Cam Quế,order,False,False,vi
mang cho em 2 Bánh Mì Que,order,False,False,vi
cho mình hỏi có hoàn tiền không ạ,faq,False,False,vi
mình order 3 Muffin Chocolate lạnh,order,False,False,vi
cho 1 Freeze Việt Quất ít đường đi,order,False,False,vi
cho mình hỏi do you deliver không,faq,False,False,vi
hỏi chút có đặt bàn trước không ạ,faq,False,False,vi
"anh thích trà hoa quả, recommend gì Trà Vải mát",consultant,False,False,vi
có chương trình thành viên không?,faq,False,False,vi
order một Freeze Matcha Đậu Đỏ S nha...,order,False,True,vi
cho 1 Cà Phê Sữa Nóng nóng đi,order,False,False,vi
cho mình hỏi can I pay by cash?,faq,False,False,vi
có gì ngon không em Cà Phê Sữa Nóng đá.,consultant,False,True,vi
gọi 1 ly Trà Xoài Nhiệt Đới ít ngọt,order,False,False,vi
cho anh ba ly Caramel Macchiato S,order,False,False,en
mình order 2 Mocha size L,order,False,False,vi
cần ba Hazelnut Latte L nhé,order,False,False,vi
có đồ uống healthy không Bánh Mì Que mát,consultant,False,False,vi
what's the most popular item Matcha Latte mát,consultant,False,False,vi
gọi ba ly Trà Đào Cam Sả không đường???,order,False,True,vi
cho hỏi can I pay by cash?,faq,False,False,vi
order ba Trà Cam Quế S nha,order,False,False,vi
suggest a light refreshing drink Latte mát,consultant,False,False,vi
cho 2 Freeze Đào ít đá đi,order,False,False,vi
get me 2 Trà Táo Bạc Hà S,order,False,False,vi
ship em hai Freeze Caramel L nha,order,False,False,en
cho mình hỏi quán mở cửa thứ mấy nào,faq,False,False,vi
ship em 2 Iced Coffee L nha,order,False,False,en
anh ơi ba Double Espresso M nha,order,False,False,vi
suggest a drink for someone who hates coffee Bánh Phô Mai không caffeine,consultant,False,False,vi
có đồ uống healthy không Trà Dâu không caffeine,consultant,False,False,vi
ừ.,ignore,True,False,vi
cho 1 cốc Freeze Dâu L,order,False,False,vi
gọi 2 ly Trà Xoài Nhiệt Đới nhiều đá,order,False,False,vi
please give me 1 Trà Atiso Đỏ L.,order,False,True,vi
recommend something under 50000 Freeze Sữa Chua Dâu ít ngọt,consultant,False,False,vi
tnx ạ,ignore,True,False,vi
cho 3 Trà Thanh Đào L đi nhỉ,order,False,True,vi
thêm cho tôi 1 Bánh Táo S,order,False,False,vi
cho hai Trà Thanh Đào ít đá đi,order,False,False,vi
em cần hai Freeze Cookies L,order,False,False,vi
ok cảm ơn...,ignore,True,False,vi
cho mình hỏi có đặt bàn trước không?,faq,False,False,vi
what's good here Freeze Chocolate ít ngọt,consultant,False,False,vi
cho 3 Freeze Matcha Đậu Đỏ nóng đi,order,False,False,vi
do you have vegetarian options? nhỉ,faq,False,True,vi
hi,ignore,True,False,en
quán có 2 Hazelnut Latte M không,order,False,False,vi
nghe không???,ignore,True,False,vi
cho hỏi có xuất hóa đơn VAT không không,faq,False,False,vi
hjc ạ,ignore,True,False,vi
cho em hỏi is there a kid's menu không,faq,False,False,vi
thêm cho tôi ba Hồng Trà Sữa S,order,False,False,vi
cho em hỏi có xuất hóa đơn không vậy,faq,False,False,vi
can I have 3 Vietnamese Latte L,order,False,False,en
hỏi chút có món chay không không,faq,False,False,vi
gợi ý cho anh món ít ngọt Cappuccino không caffeine,consultant,False,False,vi
mình order 1 Trà Táo Bạc Hà nóng,order,False,False,vi
gợi ý món dưới 45k Trà Táo Bạc Hà đá,consultant,False,False,vi
do you offer birthday discounts?,faq,False,False,en
em cần ba Hồng Trà Sữa L,order,False,False,vi
please give me 2 Cà Phê Đen Nóng L,order,False,False,vi
gợi ý đồ uống không đường Trà Dâu không caffeine nhỉ nhỉ,consultant,False,True,vi
recommend a drink without caffeine Freeze Dâu đá,consultant,False,False,vi
what's the most popular item Trà Oolong Sữa ít ngọt,consultant,False,False,vi
cho hỏi do you have vegan options?,faq,False,False,vi
what's your best seller today Espresso không caffeine,consultant,False,False,vi
hỏi chút cho hỏi có giao tận nơi không nhỉ vậy,faq,False,True,vi
suggest something sweet but not too sweet Mocha ít ngọt,consultant,False,False,vi
hỏi chút wifi tên gì vậy nhỉ,faq,False,False,vi
đặt ba ly Trà Vải M nha,order,False,False,vi
what's good for hot weather Trà Vải mát,consultant,False,False,vi
em muốn thêm ba Freeze Sữa Chua Dâu S,order,False,False,vi
can I have hai Latte M,order,False,False,en
gợi ý món dưới 45k Bánh Su Kem ít ngọt,consultant,False,False,vi
cho em hỏi có khuyến mãi gì hôm nay không ạ,faq,False,False,vi
gọi 3 ly Croissant nhiều đá,order,False,False,vi
đặt cho ba Freeze Đào M,order,False,False,vi
cho em hỏi có hỗ trợ sinh nhật không không,faq,False,False,vi
gọi 3 ly Freeze Cà Phê không đường,order,False,False,vi
có giao tận nơi không ạ,faq,False,False,vi
1 ly Bánh Táo M nha,order,False,False,vi
what's the most popular item Freeze Chanh Tuyết đá,consultant,False,False,vi
cho 1 Freeze Chanh Tuyết L đi,order,False,False,vi
cho ba cốc Freeze Bạc Xỉu S,order,False,False,vi
em gọi 2 Freeze Xoài S nha.,order,False,True,vi
recommend something under 50000 Trà Lài Mật Ong ít ngọt,consultant,False,False,vi
1 ly Flat White S nha,order,False,False,en
suggest a drink for someone who hates coffee Trà Lài Mật Ong đá,consultant,False,False,vi
có đồ uống healthy không Freeze Cà Phê ít ngọt,consultant,False,False,vi
em gọi một Freeze Cà Phê S nha,order,False,False,vi
tôi muốn mua 3 Trà Atiso Đỏ L,order,False,False,vi
tư vấn cho em món ngon giá rẻ Bánh Phô Mai ít ngọt,consultant,False,False,vi
what time do you open?.,faq,False,True,en
có món gì cho người ăn kiêng không Freeze Trà Xanh ít ngọt...,consultant,False,True,vi
cho 3 Bánh Phô Mai ít đường đi,order,False,False,vi
gọi 1 ly Trà Thanh Đào lạnh,order,False,False,vi
lấy cho một ly Sandwich Gà L,order,False,False,vi
có gì ngon không em Bánh Phô Mai đá,consultant,False,False,vi
ship 1 Trà Thanh Đào M,order,False,False,vi
"anh thích trà hoa quả, recommend gì Trà Vải không caffeine",consultant,False,False,vi
hỏi chút do you have vegan options nào,faq,False,False,vi
do you deliver nào,faq,False,False,vi
"I prefer tea-based drinks, what should I get Freeze Socola Bạc Hà đá",consultant,False,False,vi
suggest something sweet but not too sweet Trà Đào Cam Sả ít ngọt,consultant,False,False,vi
cho hỏi can I pay by card vậy,faq,False,False,vi
có bán 1 Espresso S không  ,order,False,True,vi
có thanh toán thẻ không nào,faq,False,False,vi
cho ba Bánh Mì Pate S em???,order,False,True,vi
mình lấy một Trà Gừng Mật Ong M,order,False,False,vi
không...,ignore,True,False,vi
món nào phù hợp cho buổi chiều Trà Nhài ít ngọt,consultant,False,False,vi
cho em hỏi can I pay by card vậy,faq,False,False,vi
"I prefer tea-based drinks, what should I get Muffin Chocolate ít ngọt",consultant,False,False,vi
I'd like hai Bánh Mặn Phô Mai M please,order,False,False,vi
lấy 3 Trà Đào Cam Sả M nhé.,order,False,True,vi
3 ly Americano L nha à,order,False,True,vi
gọi ba ly Double Espresso ít đường à,order,False,True,vi
ba ly Trà Sữa Trân Châu L nha,order,False,False,vi
mình order ba Trà Sen Vàng nóng,order,False,False,vi
cho hỏi có xuất hóa đơn không ạ,faq,False,False,vi
cho một cốc Freeze Chocolate L,order,False,False,vi
uhhhhh...,ignore,True,False,en
what do you recommend Cold Brew đá,consultant,False,False,vi
có nhận thanh toán công ty không không,faq,False,False,vi
em order 3 Trà Chanh Mật Ong M nha,order,False,False,vi
bên em có hai Matcha Latte M không,order,False,False,vi
"I prefer tea-based drinks, what should I get Freeze Sữa Chua Dâu mát",consultant,False,False,vi
cảm ơn???,ignore,True,False,vi
cho 3 Iced Coffee L em,order,False,False,en
suggest something sweet but not too sweet Hồng Trà Sữa không caffeine,consultant,False,False,vi
hỏi chút do you deliver không,faq,False,False,vi
"anh thích đồ uống chua, có gì Cà Phê Đen Nóng đá",consultant,False,False,vi
cho mình hỏi có khuyến mãi gì hôm nay không nhỉ,faq,False,False,vi
thêm cho tôi 2 Trà Táo Bạc Hà M,order,False,False,vi
quán có ba Trà Chanh Mật Ong L không,order,False,False,vi
anh ơi 3 Trà Xoài Nhiệt Đới L nha,order,False,False,vi
what are your opening hours không,faq,False,False,vi
ba ly Cà Phê Đen Nóng M nha,order,False,False,vi
cho 1 cốc Cappuccino M,order,False,False,vi
suggest a light refreshing drink,consultant,False,False,en
có bán 3 Bánh Táo S không.,order,False,True,vi
món nào hợp với khẩu vị trẻ em Trà Thanh Đào ít ngọt,consultant,False,False,vi
cho mình hỏi có size lớn không nhỉ,faq,False,False,vi
cho em hỏi what's your return policy không,faq,False,False,vi
cho em hỏi do you have vegan options nào,faq,False,False,vi
cho em hỏi có bánh gì ăn kèm vậy,faq,False,False,vi
món nào bán chạy nhất Double Espresso ít ngọt,consultant,False,False,vi
dạ.,ignore,True,False,vi
lấy cho ba ly Latte M,order,False,False,vi
"anh thích trà hoa quả, recommend gì Donut Chocolate không caffeine",consultant,False,False,vi
tính cho tôi 2 Brownie L,order,False,False,vi
thêm cho tôi ba Bánh Táo M,order,False,False,vi
có gì ngon không em Croissant mát,consultant,False,False,vi
mấy giờ đóng cửa?,faq,False,False,vi
can I get hai Vietnamese Latte,order,False,False,en
"I prefer tea-based drinks, what should I get Bánh Su Kem không caffeine.",consultant,False,True,vi
có gì ngon không em Freeze Sữa Chua Dâu không caffeine,consultant,False,False,vi
a ơi em gọi 2 Freeze Socola Bạc Hà S,order,False,False,vi
tôi muốn mua 1 Trà Kiwi S,order,False,False,vi
what's the most popular item Bánh Chuối không caffeine,consultant,False,False,vi
gọi ba ly Trà Sữa Trân Châu ít đá,order,False,False,vi
em muốn order hai Americano S,order,False,False,vi
quán mở cửa thứ mấy?,faq,False,False,vi
tư vấn đồ uống cho người mới uống cà phê Croissant đá,consultant,False,False,vi
